50.00, gr1, 2.00, 0.00, 0.00, 0.00, 0.75, 15.00, 0.01, 100.00, 60.00, 0.31, 51.69, 75.59, 128.25, 87.70, 4.61, 65.87, 7217.32, 3.52, 5.09, Active
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 0.75, 20.00, 0.01, 100.00, 60.00, 0.31, 65.74, 111.27, 188.78, 111.53, 6.14, 94.70, 8965.78, 3.94, 6.58, Active
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.01, 100.00, 60.00, 0.31, 46.62, 5.53, 9.39, 79.10, 0.00, 56.32, 6581.07, 3.36, 0.89, Passive
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 1.00, 5.00, 0.01, 100.00, 60.00, 0.31, 51.15, 20.08, 34.07, 86.78, 1.54, 64.83, 7149.70, 3.51, 2.10, Passive
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 1.00, 10.00, 0.01, 100.00, 60.00, 0.31, 59.91, 44.75, 75.93, 101.64, 3.07, 82.34, 8242.56, 3.77, 3.59, Passive
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 1.00, 15.00, 0.01, 100.00, 60.00, 0.31, 71.56, 75.59, 128.25, 121.41, 4.61, 107.58, 9685.57, 4.09, 5.09, Active
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 1.00, 20.00, 0.01, 100.00, 60.00, 0.31, 85.60, 111.27, 188.78, 145.24, 6.14, 140.67, 11413.27, 4.44, 6.58, Active
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 2.00, 0.00, 0.01, 100.00, 60.00, 0.31, 182.87, 5.53, 9.39, 310.25, 0.00, 430.82, 23217.70, 6.30, 0.89, Passive
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 2.00, 5.00, 0.01, 100.00, 60.00, 0.31, 187.39, 20.08, 34.07, 317.93, 1.54, 446.45, 23763.73, 6.37, 2.10, Passive
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 2.00, 10.00, 0.01, 100.00, 60.00, 0.31, 196.15, 44.75, 75.93, 332.79, 3.07, 477.14, 24819.54, 6.51, 3.59, Passive
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 2.00, 15.00, 0.01, 100.00, 60.00, 0.31, 207.80, 75.59, 128.25, 352.56, 4.61, 518.88, 26223.42, 6.68, 5.09, Active
50.00, gr1, 2.00, 0.00, 0.00, 0.00, 2.00, 20.00, 0.01, 100.00, 60.00, 0.31, 221.85, 111.27, 188.78, 376.39, 6.14, 570.54, 27914.67, 6.89, 6.58, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 100.00, 60.00, 0.31, 1.07, 5.16, 7.99, 1.66, 0.00, 0.30, 405.13, 0.57, 0.80, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.00, 5.00, 0.01, 100.00, 60.00, 0.31, 5.10, 18.71, 28.98, 7.90, 1.54, 1.71, 985.98, 1.16, 1.89, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.01, 100.00, 60.00, 0.31, 12.89, 41.71, 64.60, 19.97, 3.07, 7.33, 2125.88, 1.78, 3.22, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.00, 15.00, 0.01, 100.00, 60.00, 0.31, 23.26, 70.45, 109.11, 36.03, 4.61, 18.37, 3520.94, 2.34, 4.57, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.01, 100.00, 60.00, 0.31, 35.76, 103.70, 160.61, 55.38, 6.14, 35.56, 5131.48, 2.85, 5.91, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.01, 100.00, 60.00, 0.31, 3.60, 5.16, 7.99, 5.58, 0.00, 0.99, 744.55, 0.99, 0.80, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.25, 5.00, 0.01, 100.00, 60.00, 0.31, 7.63, 18.71, 28.98, 11.81, 1.54, 3.22, 1371.11, 1.40, 1.89, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.25, 10.00, 0.01, 100.00, 60.00, 0.31, 15.42, 41.71, 64.60, 23.88, 3.07, 9.70, 2473.80, 1.94, 3.22, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.25, 15.00, 0.01, 100.00, 60.00, 0.31, 25.79, 70.45, 109.11, 39.94, 4.61, 21.53, 3850.81, 2.45, 4.57, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.25, 20.00, 0.01, 100.00, 60.00, 0.31, 38.28, 103.70, 160.61, 59.29, 6.14, 39.46, 5451.68, 2.94, 5.91, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.50, 0.00, 0.01, 100.00, 60.00, 0.31, 11.18, 5.16, 7.99, 17.31, 0.00, 5.86, 1884.84, 1.67, 0.80, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.50, 5.00, 0.01, 100.00, 60.00, 0.31, 15.20, 18.71, 28.98, 23.55, 1.54, 9.49, 2444.40, 1.92, 1.89, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.50, 10.00, 0.01, 100.00, 60.00, 0.31, 23.00, 41.71, 64.60, 35.62, 3.07, 18.04, 3486.15, 2.33, 3.22, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.50, 15.00, 0.01, 100.00, 60.00, 0.31, 33.36, 70.45, 109.11, 51.67, 4.61, 31.98, 4826.40, 2.76, 4.57, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.50, 20.00, 0.01, 100.00, 60.00, 0.31, 45.86, 103.70, 160.61, 71.03, 6.14, 51.92, 6405.18, 3.20, 5.91, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.75, 0.00, 0.01, 100.00, 60.00, 0.31, 23.80, 5.16, 7.99, 36.87, 0.00, 19.03, 3592.08, 2.37, 0.80, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.75, 5.00, 0.01, 100.00, 60.00, 0.31, 27.83, 18.71, 28.98, 43.10, 1.54, 24.22, 4116.04, 2.54, 1.89, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.75, 10.00, 0.01, 100.00, 60.00, 0.31, 35.62, 41.71, 64.60, 55.17, 3.07, 35.35, 5114.30, 2.85, 3.22, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.75, 15.00, 0.01, 100.00, 60.00, 0.31, 45.99, 70.45, 109.11, 71.23, 4.61, 52.14, 6421.43, 3.20, 4.57, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 0.75, 20.00, 0.01, 100.00, 60.00, 0.31, 58.49, 103.70, 160.61, 90.58, 6.14, 74.97, 7977.08, 3.58, 5.91, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.01, 100.00, 60.00, 0.31, 41.48, 5.16, 7.99, 64.25, 0.00, 44.59, 5855.34, 3.05, 0.80, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 1.00, 5.00, 0.01, 100.00, 60.00, 0.31, 45.51, 18.71, 28.98, 70.48, 1.54, 51.32, 6361.26, 3.19, 1.89, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 1.00, 10.00, 0.01, 100.00, 60.00, 0.31, 53.30, 41.71, 64.60, 82.55, 3.07, 65.18, 7333.60, 3.43, 3.22, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 1.00, 15.00, 0.01, 100.00, 60.00, 0.31, 63.67, 70.45, 109.11, 98.61, 4.61, 85.16, 8617.49, 3.72, 4.57, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 1.00, 20.00, 0.01, 100.00, 60.00, 0.31, 76.16, 103.70, 160.61, 117.96, 6.14, 111.35, 10154.66, 4.04, 5.91, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 2.00, 0.00, 0.01, 100.00, 60.00, 0.31, 162.70, 5.16, 7.99, 251.99, 0.00, 341.04, 20657.35, 5.73, 0.80, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 2.00, 5.00, 0.01, 100.00, 60.00, 0.31, 166.73, 18.71, 28.98, 258.23, 1.54, 353.41, 21143.17, 5.79, 1.89, Passive
